action,dest,file,final_size,method,original_size,reason,reduction_pct,success,type
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 223/DLS Textbook.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 223/DLS Textbook.pdf,8388608,ghostscript,8388608,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-03.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-03.pdf,552031,ghostscript,552031,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-04.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-04.pdf,846684,ghostscript,872784,,2.9904306220095656,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-06.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-06.pdf,579824,ghostscript,579824,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-05.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-05.pdf,892815,ghostscript,892815,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-07.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-07.pdf,537363,ghostscript,537363,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-10.pdf,257133,,257133,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-09.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-09.pdf,608822,ghostscript,608822,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-08.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-08.pdf,696606,ghostscript,696606,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-11.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-11.pdf,530903,ghostscript,530903,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-13.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-13.pdf,1474564,ghostscript,1474564,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-14.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-14.pdf,1478791,ghostscript,1478791,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-15.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-15.pdf,455713,ghostscript,455713,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-17.pdf,310124,,310124,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-18.pdf,224503,,224503,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-12.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-12.pdf,1952530,ghostscript,1952530,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-20.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-20.pdf,440750,ghostscript,440750,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-21.pdf,236692,,236692,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-19.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-19.pdf,844536,ghostscript,844536,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-23.pdf,237165,,237165,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-22.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-22.pdf,444842,ghostscript,444842,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/Chp-24.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/Chp-24.pdf,441428,ghostscript,441428,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-16.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-16.pdf,1619089,ghostscript,1619089,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-25.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-25.pdf,688972,ghostscript,688972,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/Chp-28.pdf,280198,,280198,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/Chp-27.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/Chp-27.pdf,394242,ghostscript,394242,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-26.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-26.pdf,496288,ghostscript,496288,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-29.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-29.pdf,369978,ghostscript,369978,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/Chp-30.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/Chp-30.pdf,535873,ghostscript,535873,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-31.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-31.pdf,611384,ghostscript,611384,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-32.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-32.pdf,426055,ghostscript,426055,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/Chp-34.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/Chp-34.pdf,413197,ghostscript,413197,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-33.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-33.pdf,683592,ghostscript,683592,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-35.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-35.pdf,557822,ghostscript,557822,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/chp-36.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/chp-36.pdf,318976,ghostscript,318976,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/Mechanics note ENG 223.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/Mechanics note ENG 223.pdf,2984,ghostscript,8388608,,99.96442794799805,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/MECHANICS ANSWERS TO PQ.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/MECHANICS ANSWERS TO PQ.pdf,7597242,ghostscript,7722355,,1.6201404882318915,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/MECHANICS PQ.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/MECHANICS PQ.pdf,3395147,ghostscript,3415795,,0.6044859249457302,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/ENG233 PART 3.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/ENG233 PART 3.pdf,4485403,ghostscript,4485403,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/mechanics.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/mechanics.pdf,43933038,ghostscript,44337407,,0.9120267227174517,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/Ovie’s mechanics 1 note(ENG233).pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/Ovie’s mechanics 1 note(ENG233).pdf,36735047,ghostscript,36735047,,0.0,True,pdf
copied_original,"/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 235/G. F. C. Rogers, Yon R. Mayhew - Thermodynamic and Transport Properties of Fluids-Wiley-Blackwell (1995).pdf","/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 235/G. F. C. Rogers, Yon R. Mayhew - Thermodynamic and Transport Properties of Fluids-Wiley-Blackwell (1995).pdf",1393820,ghostscript,1393820,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 235/Thermodynamics Note.pdf,15961,,15961,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 235/Thermodynamics Practice questions.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 235/Thermodynamics Practice questions.pdf,2199437,ghostscript,2294616,,4.1479271477231965,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 233/A Textbook on Engineering Mechanics.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 233/A Textbook on Engineering Mechanics.pdf,23699649,ghostscript,23943897,,1.0200845752051158,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 261/Electrical Workshop Practice Jottings One.pdf,30708,,30708,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 235/Ovie’s thermodynamics note.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 235/Ovie’s thermodynamics note.pdf,49976620,ghostscript,49976620,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 261/Machine section Jottings.pdf,37552,,37552,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 261/basic tools.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 261/basic tools.pdf,4532469,ghostscript,4532469,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 261/ENG 206 WORKSHOP TECHNOLOGY.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 261/ENG 206 WORKSHOP TECHNOLOGY.pdf,2144970,ghostscript,2749832,,21.996325593709,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/Advanced Engineering Mathematics 10th Edition.pdf,0,,0,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/Advanced_engineering_mathematics_-_Stroud_K_A___Booth_D.J.pdf,0,,0,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 261/Tools & Their Use .pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 261/Tools & Their Use .pdf,4916036,ghostscript,6142103,,19.961680877054654,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 281/Eng. Maths.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/Eng. Maths.pdf,27561695,ghostscript,27561695,,0.0,True,pdf
skipped_small,,"/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/Engineering Mathematics, Fifth Edition[1].pdf",0,,0,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 281/Engineering maths.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/Engineering maths.pdf,2715061,ghostscript,2715061,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/engineering-mathematics-youtube-workbook.pdf,0,,0,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/essential-engineering-mathematics.pdf,0,,0,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 261/Workshop Technology Textbook.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 261/Workshop Technology Textbook.pdf,4203290,ghostscript,4203290,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/James Advanced Modern Engineering Mathematics 4th solman.pdf,0,,0,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 235/Engineering Thermodynamics (Third Edition)- R.K.Rajput.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 235/Engineering Thermodynamics (Third Edition)- R.K.Rajput.pdf,6544812,ghostscript,6544812,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/K.A Stroud-Adveance Engineering Mathematics.pdf,0,,0,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 281/Ovie’s ENGmath note(ENG281.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/Ovie’s ENGmath note(ENG281.pdf,59161237,ghostscript,59161237,,0.0,True,pdf
skipped_small,,"/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/Schaum_s Outline of Trigonometry, 4th Edition - (Malestrom).pdf",0,,0,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/Stroud - Engineering Mathematics 5e.pdf,0,,0,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 281/Engineering Mathematics by K.A. Stroud (z-lib.org).pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/Engineering Mathematics by K.A. Stroud (z-lib.org).pdf,8962692,ghostscript,8962692,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 281/john_bird_engineering_mathematics_0750685557.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/john_bird_engineering_mathematics_0750685557.pdf,4479077,ghostscript,4809917,,6.8782891679835645,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/PQ/200lvl PQ.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/PQ/200lvl PQ.pdf,70600144,ghostscript,70600144,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/PQ/MECHANICS ANSWERS TO PQ.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/PQ/MECHANICS ANSWERS TO PQ.pdf,7597242,ghostscript,7722355,,1.6201404882318915,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/PQ/MECHANICS PQ.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/PQ/MECHANICS PQ.pdf,3395147,ghostscript,3415795,,0.6044859249457302,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/PQ/AESA 200 level PQ.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/PQ/AESA 200 level PQ.pdf,62502792,ghostscript,64319857,,2.8250451489654327,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/PQ/PAST QUESTIONS 200LVL 1ST SEMESTER.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/PQ/PAST QUESTIONS 200LVL 1ST SEMESTER.pdf,36643413,ghostscript,38483849,,4.782359477608389,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/PQ/thermo.pdf,183100,,183100,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/PQ/Thermodynamics Practice questions.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/PQ/Thermodynamics Practice questions.pdf,2199437,ghostscript,2294616,,4.1479271477231965,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/AFE 202/AFE 202 FARM WORK GUIDELINE poultry.pdf,40467,,40467,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/AFE 202/AFE 202 FARM WORK GUIDELINE2.pdf,31171,,31171,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/AFE 202/AFE 202 NOTES (Autosaved).pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/AFE 202/AFE 202 NOTES (Autosaved).pdf,590467,ghostscript,590467,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/AFE 202/AFE 202 NOTES.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/AFE 202/AFE 202 NOTES.pdf,596270,ghostscript,596270,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/AFE 202/AFE 202 PRACTICAL NOTE.pdf,267483,,267483,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/AFE 202/CONCEPT OF FOOD SECURITY 2016.pdf,56422,,56422,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/AFE 202/Doc1.pdf,2952,,2952,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/AFE 202/FISHERIES MANAGEMENT 2016.pdf,56879,,56879,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/AFE 202/poultry 2016.pdf,65952,,65952,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/AFE 202/PRODUCTION OF ARABLE CROPS 2016.pdf,55382,,55382,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/1586170293Actuation_Systems_LECTURE_NOTE_1.pdf,199068,,199068,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/1586942332Actuation_Systems__Pneumatic_and_Hydraulic_system (1).pdf,199026,,199026,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/1586942376MECHANICAL_ACTUATION_SYSTEM.pdf,310526,,310526,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/1586942417ELECTRICAL_ACTUATION_SYSTEM.pdf,301067,,301067,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/15_zener_diode.pdf,124089,,124089,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/ABUAD_Actuation_in_Mechatronic_Systems.pdf,145329,,145329,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/Assignment_1.pdf,20475,,20475,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/PQ/pq.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/PQ/pq.pdf,70600134,ghostscript,70600134,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 204/Designing_Mechatronic_Products.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/Designing_Mechatronic_Products.pdf,3592636,ghostscript,3620275,,0.7634502903784979,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 204/ec0221_ed_lab_manual.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/ec0221_ed_lab_manual.pdf,663820,ghostscript,684836,,3.068763908439398,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/ENG_SampleCL_Internship_2014.pdf,19583,,19583,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 204/Electrical_Actuation_Systems.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/Electrical_Actuation_Systems.pdf,1804969,ghostscript,1844917,,2.165300661222158,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 204/FULLTEXT01.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/FULLTEXT01.pdf,681290,ghostscript,681290,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/lm_ece_sd_manual.pdf,91462,,91462,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 204/Hydraulic and Pneumatic Systems.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/Hydraulic and Pneumatic Systems.pdf,939219,ghostscript,939219,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/mechatronic design phases.pdf,310324,,310324,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 204/Mechanical_Actuation_Systems.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/Mechanical_Actuation_Systems.pdf,678914,ghostscript,849392,,20.070591670277093,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 204/Mechatronics-–-More-questions-than-answers_2010_Mechatronics.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/Mechatronics-–-More-questions-than-answers_2010_Mechatronics.pdf,737337,ghostscript,737337,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/P26_2007_ILT.pdf,111521,,111521,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/Poppets-vs-Spool-Valves.pdf,78038,,78038,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 204/NSE_BYELAWS_2014.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/NSE_BYELAWS_2014.pdf,343377,ghostscript,360705,,4.803925645610674,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/Proportional Valves.pdf,220355,,220355,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/zener.pdf,59099,,59099,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 214/.temp_compressed_fluid-mechanics-by-rajput.pdf,2708,,2708,,,True,pdf
